loss,model_12_loss,model_13_loss,model_12_AE_ACC,model_12_MLP_ACC,model_13_AE_ACC,model_13_MLP_ACC,val_loss,val_model_12_loss,val_model_13_loss,val_model_12_AE_ACC,val_model_12_MLP_ACC,val_model_13_AE_ACC,val_model_13_MLP_ACC
0.2826947867870331,0.1517140120267868,0.13098081946372986,0.7136319875717163,0.7136319875717163,0.73347407579422,0.73347407579422,0.15038873255252838,0.07914194464683533,0.07124673575162888,0.873915433883667,0.873915433883667,0.8361340165138245,0.8361340165138245
0.2015128880739212,0.10276749730110168,0.0987454354763031,0.779479444026947,0.779479444026947,0.7833477854728699,0.7833477854728699,0.142682284116745,0.07610388100147247,0.06657838821411133,0.8430532813072205,0.8430532813072205,0.8452498912811279,0.8452498912811279
0.19310249388217926,0.0984434187412262,0.09465885907411575,0.7864229083061218,0.7864229083061218,0.790571928024292,0.790571928024292,0.14156004786491394,0.07441312074661255,0.06714692711830139,0.8615046739578247,0.8615046739578247,0.8984074592590332,0.8984074592590332
0.1874728500843048,0.09624078124761581,0.09123203903436661,0.789864182472229,0.789864182472229,0.7976375222206116,0.7976375222206116,0.13619162142276764,0.07280372083187103,0.06338788568973541,0.8807248473167419,0.8807248473167419,0.9169687032699585,0.9169687032699585
0.18320730328559875,0.09437373280525208,0.0888335183262825,0.7927441000938416,0.7927441000938416,0.7998706698417664,0.7998706698417664,0.13082768023014069,0.07038755714893341,0.06044011563062668,0.8584294319152832,0.8584294319152832,0.9134541749954224,0.9134541749954224
0.18009048700332642,0.09304957836866379,0.08704084903001785,0.7950016260147095,0.7950016260147095,0.8045932054519653,0.8045932054519653,0.13292820751667023,0.0708034411072731,0.062124740332365036,0.8514003157615662,0.8514003157615662,0.8727073073387146,0.8727073073387146
0.1783718764781952,0.09223530441522598,0.0861365795135498,0.7962219715118408,0.7962219715118408,0.80515456199646,0.80515456199646,0.13304808735847473,0.0710931196808815,0.061954908072948456,0.8646897077560425,0.8646897077560425,0.894673228263855,0.894673228263855
0.17650127410888672,0.09146052598953247,0.08504053950309753,0.7975887060165405,0.7975887060165405,0.8079856634140015,0.8079856634140015,0.12607556581497192,0.06741192191839218,0.058663591742515564,0.9118067026138306,0.9118067026138306,0.8988468050956726,0.8988468050956726
0.175430566072464,0.09086031466722488,0.08457016199827194,0.7995655536651611,0.7995655536651611,0.8111706376075745,0.8111706376075745,0.12516051530838013,0.06728663295507431,0.057873912155628204,0.8985173106193542,0.8985173106193542,0.9170785546302795,0.9170785546302795
0.1739952564239502,0.090003103017807,0.08399218320846558,0.8023112416267395,0.8023112416267395,0.8129888772964478,0.8129888772964478,0.1275041103363037,0.06776995956897736,0.05973411723971367,0.8812740445137024,0.8812740445137024,0.9402526021003723,0.9402526021003723
0.17203155159950256,0.08923614025115967,0.08279556035995483,0.8026162981987,0.8026162981987,0.8152464628219604,0.8152464628219604,0.12452181428670883,0.066054567694664,0.05846729502081871,0.8995057940483093,0.8995057940483093,0.8785282969474792,0.8785282969474792
0.17151303589344025,0.08904039859771729,0.08247265219688416,0.8038122057914734,0.8038122057914734,0.8136356472969055,0.8136356472969055,0.125505730509758,0.06614106893539429,0.0593646764755249,0.8521691560745239,0.8521691560745239,0.874025285243988,0.874025285243988
0.17061106860637665,0.08856723457574844,0.08204386383295059,0.8038854598999023,0.8038854598999023,0.815636932849884,0.815636932849884,0.12296082824468613,0.06570861488580704,0.057252224534749985,0.8528281450271606,0.8528281450271606,0.8761120438575745,0.8761120438575745
0.16909167170524597,0.08772312104701996,0.08136863261461258,0.8046420216560364,0.8046420216560364,0.8169060349464417,0.8169060349464417,0.12586691975593567,0.06630399078130722,0.05956291779875755,0.8915980458259583,0.8915980458259583,0.9048874378204346,0.9048874378204346
0.17003335058689117,0.08831509947776794,0.08171824365854263,0.8042759299278259,0.8042759299278259,0.8170890808105469,0.8170890808105469,0.12665940821170807,0.06739497929811478,0.05926443263888359,0.907852828502655,0.907852828502655,0.9335529804229736,0.9335529804229736
0.16911564767360687,0.08776065707206726,0.08135506510734558,0.8034461140632629,0.8034461140632629,0.8146119117736816,0.8146119117736816,0.11939208954572678,0.06343501806259155,0.05595707893371582,0.8773201704025269,0.8773201704025269,0.8832509517669678,0.8832509517669678
0.16849125921726227,0.08769848942756653,0.08079282194375992,0.8042515516281128,0.8042515516281128,0.8180287480354309,0.8180287480354309,0.11825287342071533,0.06326958537101746,0.05498332902789116,0.9085118174552917,0.9085118174552917,0.9567270874977112,0.9567270874977112
0.16798657178878784,0.08721059560775757,0.08077600598335266,0.8074365258216858,0.8074365258216858,0.8176870346069336,0.8176870346069336,0.1210111752152443,0.0634882003068924,0.057523004710674286,0.8970895409584045,0.8970895409584045,0.947721004486084,0.947721004486084
0.1676059365272522,0.08715520054101944,0.08045060187578201,0.8064724802970886,0.8064724802970886,0.8186388611793518,0.8186388611793518,0.1235160082578659,0.06537239253520966,0.058143604546785355,0.8594179153442383,0.8594179153442383,0.882591962814331,0.882591962814331
0.16550859808921814,0.08608289808034897,0.07942582666873932,0.8085103631019592,0.8085103631019592,0.8208110332489014,0.8208110332489014,0.12243809551000595,0.06490781903266907,0.05753025785088539,0.8515101671218872,0.8515101671218872,0.873805582523346,0.873805582523346
